algorithm;stop_threshold;run;iteration;current_coverage;current_active_wp;best_coverage;best_active_wp;elapsed_ms
CompactingSolver;100;5;105;99.93166;46.97715;100.00000;47.00233;51150
CompactingSolver;100;5;106;99.94533;46.97499;100.00000;47.00233;51640
CompactingSolver;100;5;107;99.83598;46.94190;100.00000;47.00233;52158
CompactingSolver;100;5;108;100.00000;47.00233;100.00000;47.00233;52649
CompactingSolver;100;5;109;99.97266;46.99226;100.00000;47.00233;53135
CompactingSolver;100;5;110;99.90432;46.96708;100.00000;47.00233;53626
CompactingSolver;100;5;111;99.87698;46.95701;100.00000;47.00233;54129
CompactingSolver;100;5;112;99.93166;46.97356;100.00000;47.00233;54720
CompactingSolver;100;5;113;99.91799;46.97212;100.00000;47.00233;55232
CompactingSolver;100;5;114;99.95899;46.98722;100.00000;47.00233;55733
CompactingSolver;100;5;115;99.90432;46.96708;100.00000;47.00233;56230
CompactingSolver;100;5;116;99.90432;46.96708;100.00000;47.00233;56720
CompactingSolver;100;5;117;99.90432;46.96708;100.00000;47.00233;57199
CompactingSolver;100;5;118;99.95899;46.98722;100.00000;47.00233;57699
CompactingSolver;100;5;119;99.89065;46.96205;100.00000;47.00233;58217
CompactingSolver;100;5;120;99.94533;46.98219;100.00000;47.00233;58714
CompactingSolver;100;5;121;99.90432;46.96708;100.00000;47.00233;59230
CompactingSolver;100;5;122;99.95899;46.98722;100.00000;47.00233;59730
CompactingSolver;100;5;123;100.00000;47.00233;100.00000;47.00233;60217
CompactingSolver;100;5;124;99.93166;46.97715;100.00000;47.00233;60711
CompactingSolver;100;5;125;99.84964;46.94694;100.00000;47.00233;61212
CompactingSolver;100;5;126;99.87698;46.95341;100.00000;47.00233;61730
CompactingSolver;100;5;127;99.94533;46.98219;100.00000;47.00233;62219
CompactingSolver;100;5;128;99.89065;46.96205;100.00000;47.00233;62703
CompactingSolver;100;5;129;99.84964;46.94694;100.00000;47.00233;63177
CompactingSolver;100;5;130;99.94533;46.98219;100.00000;47.00233;63654
CompactingSolver;100;5;131;99.91799;46.97212;100.00000;47.00233;64132
CompactingSolver;100;5;132;99.93166;46.97715;100.00000;47.00233;64612
CompactingSolver;100;5;133;99.89065;46.96205;100.00000;47.00233;65087
CompactingSolver;100;5;134;99.89065;46.96205;100.00000;47.00233;65562
CompactingSolver;100;5;135;99.87698;46.95701;100.00000;47.00233;66038
CompactingSolver;100;5;136;99.91799;46.97212;100.00000;47.00233;66513
CompactingSolver;100;5;137;99.94533;46.98219;100.00000;47.00233;66990
CompactingSolver;100;5;138;99.90432;46.96348;100.00000;47.00233;67463
CompactingSolver;100;5;139;99.95899;46.98722;100.00000;47.00233;67936
CompactingSolver;100;5;140;99.89065;46.96205;100.00000;47.00233;68412
CompactingSolver;100;5;141;99.94533;46.98219;100.00000;47.00233;68885
CompactingSolver;100;5;142;99.90432;46.96708;100.00000;47.00233;69400
CompactingSolver;100;5;143;99.95899;46.98722;100.00000;47.00233;69880
CompactingSolver;100;5;144;99.90432;46.96708;100.00000;47.00233;70354
CompactingSolver;100;5;145;99.91799;46.97212;100.00000;47.00233;70833
CompactingSolver;100;5;146;99.84964;46.94334;100.00000;47.00233;71306
CompactingSolver;100;5;147;99.90432;46.96348;100.00000;47.00233;71778
CompactingSolver;100;5;148;99.89065;46.95845;100.00000;47.00233;72253
CompactingSolver;100;5;149;99.94533;46.98219;100.00000;47.00233;72746
CompactingSolver;100;5;150;99.94533;46.98219;100.00000;47.00233;73241
CompactingSolver;100;5;151;99.95899;46.98722;100.00000;47.00233;73753
CompactingSolver;100;5;152;99.94533;46.98219;100.00000;47.00233;74264
CompactingSolver;100;5;153;99.91799;46.97212;100.00000;47.00233;74789
CompactingSolver;100;5;154;99.90432;46.96708;100.00000;47.00233;75299
CompactingSolver;100;5;155;99.89065;46.96205;100.00000;47.00233;75779
CompactingSolver;100;5;156;99.94533;46.98219;100.00000;47.00233;76251
CompactingSolver;100;5;157;100.00000;47.00233;100.00000;47.00233;76722
CompactingSolver;100;5;158;99.86331;46.94838;100.00000;47.00233;77193
CompactingSolver;100;5;159;99.95899;46.98722;100.00000;47.00233;77664
CompactingSolver;100;5;160;99.94533;46.98219;100.00000;47.00233;78139
CompactingSolver;100;5;161;99.79497;46.92680;100.00000;47.00233;78619
CompactingSolver;100;5;162;99.95899;46.98722;100.00000;47.00233;79096
CompactingSolver;100;5;163;99.93166;46.97715;100.00000;47.00233;79600
CompactingSolver;100;5;164;99.89065;46.96205;100.00000;47.00233;80098
CompactingSolver;100;5;165;99.95899;46.98722;100.00000;47.00233;80598
CompactingSolver;100;5;166;99.91799;46.97212;100.00000;47.00233;81111
CompactingSolver;100;5;167;99.82231;46.93687;100.00000;47.00233;81615
CompactingSolver;100;5;168;99.83598;46.94190;100.00000;47.00233;82094
CompactingSolver;100;5;169;99.93166;46.97715;100.00000;47.00233;82568
CompactingSolver;100;5;170;99.82231;46.93687;100.00000;47.00233;83049
CompactingSolver;100;5;171;100.00000;47.00233;100.00000;47.00233;83526
CompactingSolver;100;5;172;99.89065;46.96205;100.00000;47.00233;84028
CompactingSolver;100;5;173;99.89065;46.96205;100.00000;47.00233;84507
CompactingSolver;100;5;174;99.91799;46.97212;100.00000;47.00233;84982
CompactingSolver;100;5;175;99.95899;46.98722;100.00000;47.00233;85458
CompactingSolver;100;5;176;99.87698;46.95701;100.00000;47.00233;85935
CompactingSolver;100;5;177;99.97266;46.99226;100.00000;47.00233;86413
CompactingSolver;100;5;178;99.82231;46.93687;100.00000;47.00233;86886
CompactingSolver;100;5;179;99.95899;46.98722;100.00000;47.00233;87384
CompactingSolver;100;5;180;99.93166;46.97356;100.00000;47.00233;87887
CompactingSolver;100;5;181;99.93166;46.97356;100.00000;47.00233;88393
CompactingSolver;100;5;182;99.87698;46.95701;100.00000;47.00233;88958
CompactingSolver;100;5;183;99.93166;46.97715;100.00000;47.00233;89461
CompactingSolver;100;5;184;99.89065;46.96205;100.00000;47.00233;89945
CompactingSolver;100;5;185;99.98633;46.99730;100.00000;47.00233;90453
CompactingSolver;100;5;186;99.91799;46.97212;100.00000;47.00233;90950
CompactingSolver;100;5;187;99.84964;46.94694;100.00000;47.00233;91422
CompactingSolver;100;5;188;99.94533;46.98219;100.00000;47.00233;91896
CompactingSolver;100;5;189;99.84964;46.94694;100.00000;47.00233;92368
CompactingSolver;100;5;190;99.83598;46.94190;100.00000;47.00233;92840
CompactingSolver;100;5;191;99.86331;46.95197;100.00000;47.00233;93310
CompactingSolver;100;5;192;99.90432;46.96708;100.00000;47.00233;93781
CompactingSolver;100;5;193;99.93166;46.97715;100.00000;47.00233;94254
CompactingSolver;100;5;194;99.86331;46.95197;100.00000;47.00233;94728
CompactingSolver;100;5;195;99.93166;46.97356;100.00000;47.00233;95201
CompactingSolver;100;5;196;99.89065;46.96205;100.00000;47.00233;95674
CompactingSolver;100;5;197;99.89065;46.96205;100.00000;47.00233;96147
CompactingSolver;100;5;198;99.82231;46.93687;100.00000;47.00233;96618
CompactingSolver;100;5;199;99.90432;46.96708;100.00000;47.00233;97091
CompactingSolver;100;5;200;99.95899;46.98722;100.00000;47.00233;97564
CompactingSolver;100;5;201;99.91799;46.97212;100.00000;47.00233;98036
CompactingSolver;100;5;202;99.91799;46.97212;100.00000;47.00233;98511
CompactingSolver;100;5;203;99.94533;46.97859;100.00000;47.00233;98983
CompactingSolver;100;5;204;99.84964;46.94694;100.00000;47.00233;99455
CompactingSolver;100;5;205;99.90432;46.96708;100.00000;47.00233;99932
CompactingSolver;100;5;206;99.83598;46.94190;100.00000;47.00233;100404
CompactingSolver;100;5;207;99.91799;46.97212;100.00000;47.00233;100876
