Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Working-Agents	%Working-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services	Active-Work-Productivity
MAD-1.0-agents0240-timePerDay06-instance0003.json	8108	7917	191	332	240	240	100,000	54	19	19	compactingSolver	92,614	90,997	78,911	58,063	71,053	71,053	59,370	47,242	65,352	41,580	46,875	46,875	3112,794	81,944	6644	59,730
MAD-0.75-agents0210-timePerDay06-instance0006.json	6129	5938	191	302	210	210	100,000	54	19	19	randomSolver	81,888	76,190	66,757	64,784	69,956	68,860	44,101	30,768	44,248	41,580	46,875	46,875	2079,308	65,492	4014	44,101
MAD-0.75-agents0210-timePerDay06-instance0006.json	6129	5938	191	302	210	210	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	12,079	1,690	2,431	32,147	37,171	36,595	373,992	5,466	335	12,079
MAD-0.75-agents0210-timePerDay06-instance0006.json	6129	5938	191	302	210	210	100,000	54	19	19	compactingSolver	91,721	89,455	77,528	58,912	71,053	71,053	56,632	43,299	62,269	41,580	46,875	46,875	1577,593	90,896	5571	57,392
TFS-0.9-agents0040-timePerDay08-instance0000.json	1888	1785	103	78	40	40	100,000	27	11	0	randomSolver	89,813	81,965	75,232	80,493	0,000	86,395	52,957	28,392	55,365	46,693	0,000	59,578	208,272	61,758	1166	52,957
TFS-0.9-agents0040-timePerDay08-instance0000.json	1888	1785	103	78	40	40	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,982	1,068	2,083	10,979	0,000	22,078	22,878	4,078	77	7,982
TFS-0.9-agents0040-timePerDay08-instance0000.json	1888	1785	103	78	40	40	100,000	27	11	0	compactingSolver	92,001	86,744	76,521	70,635	0,000	83,643	55,308	30,743	59,948	46,693	0,000	59,578	144,179	66,419	1254	59,096
TFS-0.5-agents0080-timePerDay06-instance0004.json	1095	992	103	118	80	80	100,000	27	11	0	randomSolver	85,370	80,119	77,544	77,773	0,000	88,868	39,590	23,352	34,444	46,693	0,000	59,578	264,138	100,000	1095	39,590
TFS-0.5-agents0080-timePerDay06-instance0004.json	1095	992	103	118	80	80	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,453	1,883	2,778	10,979	0,000	22,078	24,602	10,685	117	6,453
TFS-0.5-agents0080-timePerDay06-instance0004.json	1095	992	103	118	80	71	88,750	27	11	0	compactingSolver	90,336	85,732	53,276	69,534	0,000	84,771	39,590	23,352	34,444	46,693	0,000	59,578	127,166	100,000	1095	44,492
SPC-0.75-agents0040-timePerDay08-instance0005.json	463	435	28	44	40	40	100,000	2	2	0	randomSolver	80,247	78,601	67,372	71,429	0,000	71,429	26,184	20,502	22,552	62,500	0,000	62,500	80,254	97,840	453	26,184
SPC-0.75-agents0040-timePerDay08-instance0005.json	463	435	28	44	40	40	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,030	1,894	2,083	12,500	0,000	12,500	5,156	9,503	44	3,030
SPC-0.75-agents0040-timePerDay08-instance0005.json	463	435	28	44	40	32	80,000	2	2	0	compactingSolver	82,867	80,684	45,241	71,429	0,000	71,429	26,278	20,597	22,656	62,500	0,000	62,500	54,631	98,272	455	32,118
MAD-1.0-agents0240-timePerDay04-instance0009.json	8108	7917	191	332	240	240	100,000	54	19	19	randomSolver	91,668	89,729	79,354	63,603	68,860	69,956	49,256	37,128	51,361	41,580	46,875	46,875	2417,970	44,055	3572	49,256
MAD-1.0-agents0240-timePerDay04-instance0009.json	8108	7917	191	332	240	240	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	12,086	2,636	3,646	32,147	36,595	37,171	551,401	4,502	365	12,086
MAD-1.0-agents0240-timePerDay04-instance0009.json	8108	7917	191	332	240	240	100,000	54	19	19	compactingSolver	95,947	95,296	84,277	58,056	71,053	71,053	59,249	47,121	65,184	41,580	46,875	46,875	2135,686	55,279	4482	59,609
SPC-1.0-agents0010-timePerDay08-instance0002.json	607	579	28	14	10	10	100,000	2	2	0	randomSolver	81,528	75,755	69,262	71,429	0,000	71,429	54,762	36,905	51,667	62,500	0,000	62,500	12,009	44,152	268	54,762
SPC-1.0-agents0010-timePerDay08-instance0002.json	607	579	28	14	10	10	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,060	1,488	2,083	12,500	0,000	12,500	1,796	2,306	14	5,060
SPC-1.0-agents0010-timePerDay08-instance0002.json	607	579	28	14	10	10	100,000	2	2	0	compactingSolver	83,368	78,170	71,470	71,429	0,000	71,429	56,101	38,244	53,542	62,500	0,000	62,500	9,140	45,634	277	56,101
MAD-0.1-agents0330-timePerDay04-instance0000.json	984	793	191	422	330	309	93,636	54	19	19	randomSolver	99,019	99,189	32,934	73,501	79,950	78,697	18,734	7,830	10,013	47,520	53,571	53,571	628,367	100,000	984	19,716
MAD-0.1-agents0330-timePerDay04-instance0000.json	984	793	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	14,286	38,095	41,353	41,353	10,439	3,258	4,167	31,448	35,056	35,056	77,411	44,512	438	10,439
MAD-0.1-agents0330-timePerDay04-instance0000.json	984	793	191	422	330	71	21,515	54	19	19	compactingSolver	94,321	90,115	16,150	65,741	81,203	81,203	18,734	7,830	10,013	47,520	53,571	53,571	539,357	100,000	984	48,503
TFS-0.75-agents0030-timePerDay06-instance0003.json	1591	1488	103	68	30	30	100,000	27	11	0	randomSolver	91,749	83,678	78,099	80,809	0,000	87,910	53,014	24,837	56,296	46,693	0,000	59,578	87,377	44,689	711	53,014
TFS-0.75-agents0030-timePerDay06-instance0003.json	1591	1488	103	68	30	30	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	9,156	1,225	2,778	10,979	0,000	22,078	17,753	4,211	67	9,156
TFS-0.75-agents0030-timePerDay06-instance0003.json	1591	1488	103	68	30	30	100,000	27	11	0	compactingSolver	91,986	84,871	75,576	70,151	0,000	84,014	53,995	25,817	58,519	46,693	0,000	59,578	166,434	46,197	735	57,369
MAD-0.75-agents0180-timePerDay04-instance0008.json	6129	5938	191	272	180	180	100,000	54	19	19	randomSolver	91,477	88,979	78,475	63,843	68,860	66,667	48,166	33,362	50,414	41,580	46,875	46,875	1150,510	43,727	2680	48,166
MAD-0.75-agents0180-timePerDay04-instance0008.json	6129	5938	191	272	180	180	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	13,988	2,413	3,646	32,147	37,171	37,171	317,030	4,993	306	13,988
MAD-0.75-agents0180-timePerDay04-instance0008.json	6129	5938	191	272	180	180	100,000	54	19	19	compactingSolver	95,351	94,220	83,097	58,387	71,053	71,053	57,481	42,678	64,491	41,580	46,875	46,875	1919,446	55,066	3375	58,339
SPC-0.1-agents0045-timePerDay06-instance0000.json	87	59	28	49	45	32	71,111	2	2	0	randomSolver	97,884	97,128	17,267	71,429	0,000	71,429	8,447	3,345	3,642	62,500	0,000	62,500	6,607	90,805	79	11,497
SPC-0.1-agents0045-timePerDay06-instance0000.json	87	59	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,571	2,551	2,778	12,500	0,000	12,500	1,070	56,322	49	3,571
SPC-0.1-agents0045-timePerDay06-instance0000.json	87	59	28	49	45	11	24,444	2	2	0	compactingSolver	92,605	88,997	11,584	71,429	0,000	71,429	8,447	3,345	3,642	62,500	0,000	62,500	6,165	90,805	79	27,593
TFS-1.0-agents0110-timePerDay06-instance0002.json	2086	1983	103	148	110	110	100,000	27	11	0	randomSolver	80,763	75,671	74,590	78,968	0,000	89,208	47,106	34,159	45,960	46,693	0,000	59,578	313,350	92,186	1923	47,106
TFS-1.0-agents0110-timePerDay06-instance0002.json	2086	1983	103	148	110	110	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	5,708	2,065	2,778	10,979	0,000	22,078	65,418	7,047	147	5,708
TFS-1.0-agents0110-timePerDay06-instance0002.json	2086	1983	103	148	110	110	100,000	27	11	0	compactingSolver	91,577	89,331	71,349	69,548	0,000	82,715	49,489	36,543	49,167	46,693	0,000	59,578	743,694	98,274	2050	50,864
TFS-0.1-agents0070-timePerDay06-instance0005.json	302	199	103	108	70	67	95,714	27	11	0	randomSolver	97,133	94,488	32,782	82,376	0,000	89,997	22,860	5,118	7,897	46,693	0,000	59,578	32,074	100,000	302	23,513
TFS-0.1-agents0070-timePerDay06-instance0005.json	302	199	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,794	1,800	2,778	10,979	0,000	22,078	4,897	35,430	107	6,794
TFS-0.1-agents0070-timePerDay06-instance0005.json	302	199	103	108	70	15	21,429	27	11	0	compactingSolver	92,591	79,216	14,550	69,756	0,000	84,910	22,860	5,118	7,897	46,693	0,000	59,578	39,654	100,000	302	51,434
TFS-0.75-agents0070-timePerDay08-instance0004.json	1591	1488	103	108	70	70	100,000	27	11	0	randomSolver	78,060	68,358	66,265	81,552	0,000	86,766	45,365	27,623	42,619	46,693	0,000	59,578	375,963	96,480	1535	45,365
TFS-0.75-agents0070-timePerDay08-instance0004.json	1591	1488	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,344	1,350	2,083	10,979	0,000	22,078	32,098	6,725	107	6,344
TFS-0.75-agents0070-timePerDay08-instance0004.json	1591	1488	103	108	70	70	100,000	27	11	0	compactingSolver	89,154	83,973	63,065	70,018	0,000	87,941	46,156	28,414	43,839	46,693	0,000	59,578	264,707	99,057	1576	47,474
MAD-0.5-agents0330-timePerDay06-instance0003.json	4150	3959	191	422	330	330	100,000	54	19	19	randomSolver	83,245	80,083	68,647	63,684	67,763	66,667	32,344	22,802	29,159	41,580	46,875	46,875	4012,729	100,000	4150	32,344
MAD-0.5-agents0330-timePerDay06-instance0003.json	4150	3959	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	9,343	1,901	2,431	32,205	37,171	36,595	398,658	10,964	455	9,343
MAD-0.5-agents0330-timePerDay06-instance0003.json	4150	3959	191	422	330	198	60,000	54	19	19	compactingSolver	91,368	88,438	38,825	58,958	71,053	71,053	32,344	22,802	29,159	41,580	46,875	46,875	3662,159	100,000	4150	47,066
TFS-0.5-agents0070-timePerDay04-instance0006.json	1095	992	103	108	70	70	100,000	27	11	0	randomSolver	91,357	87,863	87,145	84,694	0,000	89,425	51,383	33,642	51,905	46,693	0,000	59,578	169,841	89,041	975	51,383
TFS-0.5-agents0070-timePerDay04-instance0006.json	1095	992	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,694	2,701	4,167	10,979	0,000	22,078	21,223	9,772	107	7,694
TFS-0.5-agents0070-timePerDay04-instance0006.json	1095	992	103	108	70	70	100,000	27	11	0	compactingSolver	94,042	92,110	81,959	69,000	0,000	85,838	53,582	35,841	55,298	46,693	0,000	59,578	117,889	94,247	1032	55,643
TFS-0.1-agents0030-timePerDay08-instance0002.json	302	199	103	68	30	30	100,000	27	11	0	randomSolver	93,239	85,415	58,977	83,204	0,000	91,435	34,274	6,097	13,819	46,693	0,000	59,578	16,633	100,000	302	34,274
TFS-0.1-agents0030-timePerDay08-instance0002.json	302	199	103	68	30	30	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	8,850	0,919	2,083	10,979	0,000	22,078	2,577	22,185	67	8,850
TFS-0.1-agents0030-timePerDay08-instance0002.json	302	199	103	68	30	14	46,667	27	11	0	compactingSolver	92,942	78,422	30,249	70,184	0,000	89,239	34,274	6,097	13,819	46,693	0,000	59,578	19,461	100,000	302	48,555
TFS-0.1-agents0090-timePerDay04-instance0009.json	302	199	103	128	90	82	91,111	27	11	0	randomSolver	98,354	98,698	29,609	81,750	0,000	87,168	21,447	6,478	9,213	46,693	0,000	59,578	72,101	100,000	302	22,877
TFS-0.1-agents0090-timePerDay04-instance0009.json	302	199	103	128	90	90	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,143	2,930	4,167	10,979	0,000	22,078	5,834	42,053	127	7,143
TFS-0.1-agents0090-timePerDay04-instance0009.json	302	199	103	128	90	22	24,444	27	11	0	compactingSolver	95,064	89,705	18,083	69,529	0,000	85,096	21,447	6,478	9,213	46,693	0,000	59,578	47,488	100,000	302	49,022
SPC-0.5-agents0045-timePerDay04-instance0003.json	318	290	28	49	45	45	100,000	2	2	0	randomSolver	94,327	93,818	66,417	71,429	0,000	71,429	29,592	24,490	26,667	62,500	0,000	62,500	20,442	96,855	308	29,592
SPC-0.5-agents0045-timePerDay04-instance0003.json	318	290	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,847	3,827	4,167	12,500	0,000	12,500	3,802	15,409	49	4,847
SPC-0.5-agents0045-timePerDay04-instance0003.json	318	290	28	49	45	39	86,667	2	2	0	compactingSolver	88,104	86,654	45,115	71,429	0,000	71,429	29,762	24,660	26,852	62,500	0,000	62,500	24,189	97,484	310	33,915
SPC-0.9-agents0035-timePerDay06-instance0002.json	549	521	28	39	35	35	100,000	2	2	0	randomSolver	79,190	77,448	75,552	71,429	0,000	71,429	39,744	33,333	37,143	62,500	0,000	62,500	39,497	88,889	488	39,744
SPC-0.9-agents0035-timePerDay06-instance0002.json	549	521	28	39	35	35	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,775	2,493	2,778	12,500	0,000	12,500	5,272	7,104	39	3,775
SPC-0.9-agents0035-timePerDay06-instance0002.json	549	521	28	39	35	35	100,000	2	2	0	compactingSolver	80,496	78,620	66,747	71,429	0,000	71,429	41,524	35,114	39,127	62,500	0,000	62,500	28,497	93,443	513	41,524
TFS-0.1-agents0080-timePerDay04-instance0007.json	302	199	103	118	80	77	96,250	27	11	0	randomSolver	98,809	98,899	33,378	82,002	0,000	89,796	23,265	7,027	10,365	46,693	0,000	59,578	45,720	100,000	302	23,872
TFS-0.1-agents0080-timePerDay04-instance0007.json	302	199	103	118	80	80	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,395	2,825	4,167	10,979	0,000	22,078	5,271	38,742	117	7,395
TFS-0.1-agents0080-timePerDay04-instance0007.json	302	199	103	118	80	23	28,750	27	11	0	compactingSolver	95,434	90,669	20,239	69,395	0,000	85,281	23,265	7,027	10,365	46,693	0,000	59,578	41,951	100,000	302	48,162
SPC-0.1-agents0015-timePerDay08-instance0009.json	87	59	28	19	15	15	100,000	2	2	0	randomSolver	94,074	91,655	42,772	71,429	0,000	71,429	19,627	6,469	8,194	62,500	0,000	62,500	6,382	90,805	79	19,627
SPC-0.1-agents0015-timePerDay08-instance0009.json	87	59	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,276	1,645	2,083	12,500	0,000	12,500	0,714	21,839	19	4,276
SPC-0.1-agents0015-timePerDay08-instance0009.json	87	59	28	19	15	9	60,000	2	2	0	compactingSolver	92,651	88,883	33,014	71,429	0,000	71,429	19,627	6,469	8,194	62,500	0,000	62,500	8,351	90,805	79	28,686
TFS-0.5-agents0060-timePerDay04-instance0008.json	1095	992	103	98	60	60	100,000	27	11	0	randomSolver	91,979	88,525	87,892	81,150	0,000	85,900	51,822	32,270	52,708	46,693	0,000	59,578	121,379	78,721	862	51,822
TFS-0.5-agents0060-timePerDay04-instance0008.json	1095	992	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	8,054	2,551	4,167	10,979	0,000	22,078	18,033	8,858	97	8,054
TFS-0.5-agents0060-timePerDay04-instance0008.json	1095	992	103	98	60	60	100,000	27	11	0	compactingSolver	94,083	92,000	86,524	68,791	0,000	87,430	55,904	36,352	59,375	46,693	0,000	59,578	128,408	87,489	958	58,283
SPC-1.0-agents0050-timePerDay06-instance0005.json	607	579	28	54	50	50	100,000	2	2	0	randomSolver	82,165	81,067	75,277	71,429	0,000	71,429	33,488	28,858	31,167	62,500	0,000	62,500	63,405	95,717	581	33,488
SPC-1.0-agents0050-timePerDay06-instance0005.json	607	579	28	54	50	50	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,498	2,572	2,778	12,500	0,000	12,500	9,378	8,896	54	3,498
SPC-1.0-agents0050-timePerDay06-instance0005.json	607	579	28	54	50	50	100,000	2	2	0	compactingSolver	83,998	82,636	55,484	71,429	0,000	71,429	34,414	29,784	32,167	62,500	0,000	62,500	96,902	98,682	599	34,414
TFS-0.5-agents0060-timePerDay06-instance0002.json	1095	992	103	98	60	60	100,000	27	11	0	randomSolver	83,813	75,483	73,866	81,614	0,000	91,218	46,479	26,927	43,981	46,693	0,000	59,578	153,129	96,164	1053	46,479
TFS-0.5-agents0060-timePerDay06-instance0002.json	1095	992	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,204	1,701	2,778	10,979	0,000	22,078	18,499	8,858	97	7,204
TFS-0.5-agents0060-timePerDay06-instance0002.json	1095	992	103	98	60	60	100,000	27	11	0	compactingSolver	89,687	84,472	68,583	69,667	0,000	82,715	47,670	28,118	45,926	46,693	0,000	59,578	95,749	100,000	1095	49,698
SPC-0.9-agents0035-timePerDay04-instance0008.json	549	521	28	39	35	35	100,000	2	2	0	randomSolver	88,677	87,753	87,753	71,429	0,000	71,429	49,786	43,376	48,333	62,500	0,000	62,500	39,096	77,596	426	49,786
SPC-0.9-agents0035-timePerDay04-instance0008.json	549	521	28	39	35	35	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,021	3,739	4,167	12,500	0,000	12,500	5,125	7,104	39	5,021
SPC-0.9-agents0035-timePerDay04-instance0008.json	549	521	28	39	35	35	100,000	2	2	0	compactingSolver	89,137	88,220	85,340	71,429	0,000	71,429	55,876	49,466	55,119	62,500	0,000	62,500	27,389	87,978	483	55,876
SPC-0.5-agents0055-timePerDay06-instance0007.json	318	290	28	59	55	55	100,000	2	2	0	randomSolver	92,458	91,805	55,083	71,429	0,000	71,429	17,891	13,653	14,646	62,500	0,000	62,500	39,213	97,484	310	17,891
SPC-0.5-agents0055-timePerDay06-instance0007.json	318	290	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,437	2,589	2,778	12,500	0,000	12,500	4,516	18,553	59	3,437
SPC-0.5-agents0055-timePerDay06-instance0007.json	318	290	28	59	55	26	47,273	2	2	0	compactingSolver	79,977	76,824	25,342	71,429	0,000	71,429	17,891	13,653	14,646	62,500	0,000	62,500	34,356	97,484	310	35,185
MAD-0.25-agents0300-timePerDay06-instance0005.json	2171	1980	191	392	300	300	100,000	54	19	19	randomSolver	92,655	90,729	58,974	64,668	68,860	68,860	22,549	12,277	16,042	41,580	46,875	46,875	1484,840	100,000	2171	22,549
MAD-0.25-agents0300-timePerDay06-instance0005.json	2171	1980	191	392	300	300	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,892	1,860	2,431	32,147	37,171	37,171	191,670	19,622	426	9,892
MAD-0.25-agents0300-timePerDay06-instance0005.json	2171	1980	191	392	300	97	32,333	54	19	19	compactingSolver	91,279	85,816	22,098	58,179	71,053	71,053	22,549	12,277	16,042	41,580	46,875	46,875	1216,359	100,000	2171	47,016
MAD-0.1-agents0360-timePerDay08-instance0003.json	984	793	191	452	360	324	90,000	54	19	19	randomSolver	96,919	95,594	24,064	66,551	66,667	69,956	12,106	3,198	4,015	41,580	46,875	46,875	681,781	100,000	984	13,154
MAD-0.1-agents0360-timePerDay08-instance0003.json	984	793	191	452	360	360	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,393	1,452	1,823	32,147	37,171	36,595	92,584	49,289	485	8,393
MAD-0.1-agents0360-timePerDay08-instance0003.json	984	793	191	452	360	42	11,667	54	19	19	compactingSolver	91,983	78,954	6,580	59,228	71,053	71,053	12,106	3,198	4,015	41,580	46,875	46,875	541,433	100,000	984	41,456
MAD-0.5-agents0390-timePerDay08-instance0002.json	4150	3959	191	482	390	390	100,000	54	19	19	randomSolver	81,982	78,444	60,216	65,467	69,956	68,860	23,327	14,973	18,505	41,580	46,875	46,875	2731,860	100,000	4150	23,327
MAD-0.5-agents0390-timePerDay08-instance0002.json	4150	3959	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	7,984	1,475	1,823	32,147	37,171	36,595	517,894	12,410	515	7,984
MAD-0.5-agents0390-timePerDay08-instance0002.json	4150	3959	191	482	390	169	43,333	54	19	19	compactingSolver	91,709	88,308	25,360	57,681	71,053	71,053	23,327	14,973	18,505	41,580	46,875	46,875	2543,877	100,000	4150	43,749
SPC-0.75-agents0010-timePerDay04-instance0006.json	463	435	28	14	10	10	100,000	2	2	0	randomSolver	90,556	87,736	83,976	71,429	0,000	71,429	60,119	42,262	59,167	62,500	0,000	62,500	12,641	34,989	162	60,119
SPC-0.75-agents0010-timePerDay04-instance0006.json	463	435	28	14	10	10	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	6,548	2,976	4,167	12,500	0,000	12,500	2,047	3,024	14	6,548
SPC-0.75-agents0010-timePerDay04-instance0006.json	463	435	28	14	10	10	100,000	2	2	0	compactingSolver	91,019	88,338	84,552	71,429	0,000	71,429	60,417	42,560	59,583	62,500	0,000	62,500	11,548	35,205	163	60,417
MAD-0.5-agents0330-timePerDay04-instance0009.json	4150	3959	191	422	330	330	100,000	54	19	19	randomSolver	92,383	91,067	79,752	64,444	69,956	67,763	40,980	31,439	40,204	41,580	46,875	46,875	2108,348	92,289	3830	40,980
MAD-0.5-agents0330-timePerDay04-instance0009.json	4150	3959	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	10,293	2,851	3,646	32,205	37,171	36,595	396,551	10,964	455	10,293
MAD-0.5-agents0330-timePerDay04-instance0009.json	4150	3959	191	422	330	299	90,606	54	19	19	compactingSolver	95,041	94,119	58,682	58,017	71,053	71,053	43,745	34,203	43,739	41,580	46,875	46,875	1851,334	100,000	4150	47,578
MAD-0.5-agents0420-timePerDay08-instance0003.json	4150	3959	191	512	420	420	100,000	54	19	19	randomSolver	83,336	80,272	59,965	64,834	68,860	69,956	21,960	14,096	17,183	41,580	46,875	46,875	3544,585	100,000	4150	21,960
MAD-0.5-agents0420-timePerDay08-instance0003.json	4150	3959	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	7,645	1,495	1,823	32,147	37,171	37,171	506,958	13,157	546	7,645
MAD-0.5-agents0420-timePerDay08-instance0003.json	4150	3959	191	512	420	156	37,143	54	19	19	compactingSolver	92,545	89,471	25,004	59,082	71,053	71,053	21,960	14,096	17,183	41,580	46,875	46,875	5535,091	100,000	4150	46,080
TFS-0.25-agents0120-timePerDay06-instance0000.json	600	497	103	158	120	116	96,667	27	11	0	randomSolver	94,710	92,665	44,567	83,119	0,000	89,610	20,865	8,738	11,505	46,693	0,000	59,578	114,493	100,000	600	21,407
TFS-0.25-agents0120-timePerDay06-instance0000.json	600	497	103	158	120	120	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	5,523	2,110	2,778	10,979	0,000	22,078	18,737	26,167	157	5,523
TFS-0.25-agents0120-timePerDay06-instance0000.json	600	497	103	158	120	38	31,667	27	11	0	compactingSolver	91,017	82,947	18,564	68,609	0,000	85,343	20,865	8,738	11,505	46,693	0,000	59,578	192,668	100,000	600	45,786
SPC-1.0-agents0040-timePerDay04-instance0001.json	607	579	28	44	40	40	100,000	2	2	0	randomSolver	88,528	87,702	87,076	71,429	0,000	71,429	48,958	43,277	47,604	62,500	0,000	62,500	50,196	78,583	477	48,958
SPC-1.0-agents0040-timePerDay04-instance0001.json	607	579	28	44	40	40	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,924	3,788	4,167	12,500	0,000	12,500	6,371	7,249	44	4,924
SPC-1.0-agents0040-timePerDay04-instance0001.json	607	579	28	44	40	40	100,000	2	2	0	compactingSolver	89,337	88,529	83,470	71,429	0,000	71,429	55,303	49,621	54,583	62,500	0,000	62,500	64,390	89,621	544	55,303
SPC-0.9-agents0025-timePerDay04-instance0006.json	549	521	28	29	25	25	100,000	2	2	0	randomSolver	88,119	86,738	85,251	71,429	0,000	71,429	53,879	45,259	52,500	62,500	0,000	62,500	14,437	61,020	335	53,879
SPC-0.9-agents0025-timePerDay04-instance0006.json	549	521	28	29	25	25	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,316	3,592	4,167	12,500	0,000	12,500	3,686	5,282	29	5,316
SPC-0.9-agents0025-timePerDay04-instance0006.json	549	521	28	29	25	25	100,000	2	2	0	compactingSolver	89,033	87,735	84,727	71,429	0,000	71,429	58,621	50,000	58,000	62,500	0,000	62,500	23,029	67,031	368	58,621
SPC-0.5-agents0045-timePerDay06-instance0009.json	318	290	28	49	45	45	100,000	2	2	0	randomSolver	92,088	91,352	62,352	71,429	0,000	71,429	21,542	16,440	17,901	62,500	0,000	62,500	22,380	97,484	310	21,542
SPC-0.5-agents0045-timePerDay06-instance0009.json	318	290	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,571	2,551	2,778	12,500	0,000	12,500	3,753	15,409	49	3,571
SPC-0.5-agents0045-timePerDay06-instance0009.json	318	290	28	49	45	27	60,000	2	2	0	compactingSolver	84,202	81,844	34,816	71,429	0,000	71,429	21,542	16,440	17,901	62,500	0,000	62,500	22,089	97,484	310	34,050
TFS-0.1-agents0090-timePerDay06-instance0003.json	302	199	103	128	90	80	88,889	27	11	0	randomSolver	97,163	95,528	26,839	77,425	0,000	87,539	19,288	4,319	6,142	46,693	0,000	59,578	37,191	100,000	302	20,922
TFS-0.1-agents0090-timePerDay06-instance0003.json	302	199	103	128	90	90	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,166	1,953	2,778	10,979	0,000	22,078	6,144	42,053	127	6,166
TFS-0.1-agents0090-timePerDay06-instance0003.json	302	199	103	128	90	15	16,667	27	11	0	compactingSolver	92,096	77,653	11,340	69,604	0,000	89,208	19,288	4,319	6,142	46,693	0,000	59,578	71,141	100,000	302	50,385
SPC-0.9-agents0040-timePerDay04-instance0003.json	549	521	28	44	40	40	100,000	2	2	0	randomSolver	89,346	88,582	88,266	71,429	0,000	71,429	49,148	43,466	47,813	62,500	0,000	62,500	67,191	87,250	479	49,148
SPC-0.9-agents0040-timePerDay04-instance0003.json	549	521	28	44	40	40	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,924	3,788	4,167	12,500	0,000	12,500	5,779	8,015	44	4,924
SPC-0.9-agents0040-timePerDay04-instance0003.json	549	521	28	44	40	40	100,000	2	2	0	compactingSolver	89,746	88,942	81,001	71,429	0,000	71,429	52,841	47,159	51,875	62,500	0,000	62,500	64,250	94,353	518	52,841
